Country Name,Country Code,Series Name,Series Code,2017 [YR2017]
St. Vincent and the Grenadines,VCT,Population growth (annual %),SP.POP.GROW,0.231393015698368
St. Vincent and the Grenadines,VCT,Population density (people per sq. km of land area),EN.POP.DNST,281.78717948718
Sudan,SDN,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,1029000000
Sudan,SDN,Net migration,SM.POP.NETM,-250001
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.38302698057069
Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,23.2584175084175
Suriname,SUR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,61000000
Suriname,SUR,Net migration,SM.POP.NETM,-4999
Suriname,SUR,Population growth (annual %),SP.POP.GROW,0.89751620959064
Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,3.61155128205128
Sweden,SWE,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,14205000000
Sweden,SWE,Net migration,SM.POP.NETM,200000
Sweden,SWE,Population growth (annual %),SP.POP.GROW,1.44727890007541
Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,24.7176450369497
Switzerland,CHE,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,20134000000
Switzerland,CHE,Net migration,SM.POP.NETM,250000
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1.10075398722708
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,214.242757130746
Syrian Arab Republic,SYR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,-1240000
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,-0.875120546475725
Syrian Arab Republic,SYR,Population density (people per sq. km of land area),EN.POP.DNST,99.4928279692861
Tajikistan,TJK,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,171600000
Tajikistan,TJK,Net migration,SM.POP.NETM,-99999
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2.11141618431339
Tajikistan,TJK,Population density (people per sq. km of land area),EN.POP.DNST,64.2794365588299
Tanzania,TZA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,2284000000
Tanzania,TZA,Net migration,SM.POP.NETM,-199999
Tanzania,TZA,Population growth (annual %),SP.POP.GROW,3.07923658844019
Tanzania,TZA,Population density (people per sq. km of land area),EN.POP.DNST,64.6985990065478
Thailand,THA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,62158000000
Thailand,THA,Net migration,SM.POP.NETM,97222
Thailand,THA,Population growth (annual %),SP.POP.GROW,0.252353584486131
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,135.131854215193
Timor-Leste,TLS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,73000000
Timor-Leste,TLS,Net migration,SM.POP.NETM,-50004
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,2.15526424183978
Timor-Leste,TLS,Population density (people per sq. km of land area),EN.POP.DNST,87.176260928043
Togo,TGO,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Togo,TGO,Net migration,SM.POP.NETM,-9999
Togo,TGO,Population growth (annual %),SP.POP.GROW,2.48414689557551
Togo,TGO,Population density (people per sq. km of land area),EN.POP.DNST,143.366317337746
Tonga,TON,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,48500000
Tonga,TON,Net migration,SM.POP.NETM,-4833
Tonga,TON,Population growth (annual %),SP.POP.GROW,0.834802330638377
Tonga,TON,Population density (people per sq. km of land area),EN.POP.DNST,150.027777777778
Trinidad and Tobago,TTO,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,739000000
Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,-4499
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,0.304526024019675
Trinidad and Tobago,TTO,Population density (people per sq. km of land area),EN.POP.DNST,266.885964912281
Tunisia,TUN,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,1782000000
Tunisia,TUN,Net migration,SM.POP.NETM,-20000
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,1.12385654480134
Tunisia,TUN,Population density (people per sq. km of land area),EN.POP.DNST,74.2284178681771
Turkey,TUR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,31870000000
Turkey,TUR,Net migration,SM.POP.NETM,1525002
Turkey,TUR,Population growth (annual %),SP.POP.GROW,1.53829770411437
Turkey,TUR,Population density (people per sq. km of land area),EN.POP.DNST,104.914075594766
Turkmenistan,TKM,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Turkmenistan,TKM,Net migration,SM.POP.NETM,-25001
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,1.67299562627925
Turkmenistan,TKM,Population density (people per sq. km of land area),EN.POP.DNST,12.2530483263465
Turks and Caicos Islands,TCA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Turks and Caicos Islands,TCA,Net migration,SM.POP.NETM,..
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,1.55235824245664
Turks and Caicos Islands,TCA,Population density (people per sq. km of land area),EN.POP.DNST,37.3115789473684
Tuvalu,TUV,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Tuvalu,TUV,Net migration,SM.POP.NETM,..
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,0.852443584475346
Tuvalu,TUV,Population density (people per sq. km of land area),EN.POP.DNST,373.066666666667
Uganda,UGA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,940000000
Uganda,UGA,Net migration,SM.POP.NETM,-150000
Uganda,UGA,Population growth (annual %),SP.POP.GROW,3.26046178844302
Uganda,UGA,Population density (people per sq. km of land area),EN.POP.DNST,213.759016556952
Ukraine,UKR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,1999000000
Ukraine,UKR,Net migration,SM.POP.NETM,-100000
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,-0.386229560904763
Ukraine,UKR,Population density (people per sq. km of land area),EN.POP.DNST,77.3898375597715
United Arab Emirates,ARE,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,21048000000
United Arab Emirates,ARE,Net migration,SM.POP.NETM,301000
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,1.39835914347815
United Arab Emirates,ARE,Population density (people per sq. km of land area),EN.POP.DNST,132.359124190369
United Kingdom,GBR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,51474000000
United Kingdom,GBR,Net migration,SM.POP.NETM,900000
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.648406783601487
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,272.898247426942
United States,USA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,251361000000
United States,USA,Net migration,SM.POP.NETM,4500000
United States,USA,Population growth (annual %),SP.POP.GROW,0.712729409498835
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,35.6077645937324
Uruguay,URY,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,2666000000
Uruguay,URY,Net migration,SM.POP.NETM,-15000
Uruguay,URY,Population growth (annual %),SP.POP.GROW,0.369351256234469
Uruguay,URY,Population density (people per sq. km of land area),EN.POP.DNST,19.7505999314364
Uzbekistan,UZB,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Uzbekistan,UZB,Net migration,SM.POP.NETM,-44314
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,1.67918372339528
Uzbekistan,UZB,Population density (people per sq. km of land area),EN.POP.DNST,76.1335213916314
Vanuatu,VUT,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Vanuatu,VUT,Net migration,SM.POP.NETM,604
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,2.13747925479187
Vanuatu,VUT,Population density (people per sq. km of land area),EN.POP.DNST,22.6615258408532
"Venezuela, RB",VEN,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
"Venezuela, RB",VEN,Net migration,SM.POP.NETM,-60493
"Venezuela, RB",VEN,Population growth (annual %),SP.POP.GROW,1.28693075208341
"Venezuela, RB",VEN,Population density (people per sq. km of land area),EN.POP.DNST,36.2531205713962
Vietnam,VNM,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,8890000000
Vietnam,VNM,Net migration,SM.POP.NETM,-200000
Vietnam,VNM,Population growth (annual %),SP.POP.GROW,1.02228932406799
Vietnam,VNM,Population density (people per sq. km of land area),EN.POP.DNST,308.126552068888
Virgin Islands (U.S.),VIR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Virgin Islands (U.S.),VIR,Net migration,SM.POP.NETM,-2254
Virgin Islands (U.S.),VIR,Population growth (annual %),SP.POP.GROW,-0.225349060342092
Virgin Islands (U.S.),VIR,Population density (people per sq. km of land area),EN.POP.DNST,306.48
West Bank and Gaza,PSE,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,225000000
West Bank and Gaza,PSE,Net migration,SM.POP.NETM,-32816
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,2.88469662660913
West Bank and Gaza,PSE,Population density (people per sq. km of land area),EN.POP.DNST,778.202159468439
"Yemen, Rep.",YEM,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
"Yemen, Rep.",YEM,Net migration,SM.POP.NETM,-150000
"Yemen, Rep.",YEM,Population growth (annual %),SP.POP.GROW,2.3864708419352
"Yemen, Rep.",YEM,Population density (people per sq. km of land area),EN.POP.DNST,53.5076235392162
Zambia,ZMB,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,653000000
Zambia,ZMB,Net migration,SM.POP.NETM,-40000
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,2.98512436170626
Zambia,ZMB,Population density (people per sq. km of land area),EN.POP.DNST,22.9948344745019
Zimbabwe,ZWE,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,158000000
Zimbabwe,ZWE,Net migration,SM.POP.NETM,-99998
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,2.32286399154265
Zimbabwe,ZWE,Population density (people per sq. km of land area),EN.POP.DNST,42.7294920511826
Arab World,ARB,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,99836322949.4084
Arab World,ARB,Net migration,SM.POP.NETM,-544526
Arab World,ARB,Population growth (annual %),SP.POP.GROW,1.97789218715714
Arab World,ARB,Population density (people per sq. km of land area),EN.POP.DNST,36.9006420043588
Caribbean small states,CSS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,10633530905.9299
Caribbean small states,CSS,Net migration,SM.POP.NETM,-119655
Caribbean small states,CSS,Population growth (annual %),SP.POP.GROW,0.535810503442718
Caribbean small states,CSS,Population density (people per sq. km of land area),EN.POP.DNST,17.9925750277881
Central Europe and the Baltics,CEB,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,59794000000
Central Europe and the Baltics,CEB,Net migration,SM.POP.NETM,-243005
Central Europe and the Baltics,CEB,Population growth (annual %),SP.POP.GROW,-0.259471532334544
Central Europe and the Baltics,CEB,Population density (people per sq. km of land area),EN.POP.DNST,92.9611601458629
Early-demographic dividend,EAR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,215754423199.285
Early-demographic dividend,EAR,Net migration,SM.POP.NETM,-9215471
Early-demographic dividend,EAR,Population growth (annual %),SP.POP.GROW,1.3489082577272
Early-demographic dividend,EAR,Population density (people per sq. km of land area),EN.POP.DNST,97.0596530713358
East Asia & Pacific,EAS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,372953582475.117
East Asia & Pacific,EAS,Net migration,SM.POP.NETM,-1410154
East Asia & Pacific,EAS,Population growth (annual %),SP.POP.GROW,0.680298813363251
East Asia & Pacific,EAS,Population density (people per sq. km of land area),EN.POP.DNST,94.8636659149228
East Asia & Pacific (excluding high income),EAP,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,154114986075.754
East Asia & Pacific (excluding high income),EAP,Net migration,SM.POP.NETM,-3408905
East Asia & Pacific (excluding high income),EAP,Population growth (annual %),SP.POP.GROW,0.730981999161486
East Asia & Pacific (excluding high income),EAP,Population density (people per sq. km of land area),EN.POP.DNST,129.971934081126
East Asia & Pacific (IDA & IBRD countries),TEA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,154071929713.448
East Asia & Pacific (IDA & IBRD countries),TEA,Net migration,SM.POP.NETM,-3398749
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,0.734114717427786
East Asia & Pacific (IDA & IBRD countries),TEA,Population density (people per sq. km of land area),EN.POP.DNST,129.344533996904
Euro area,EMU,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,375582000000
Euro area,EMU,Net migration,SM.POP.NETM,3318998
Euro area,EMU,Population growth (annual %),SP.POP.GROW,0.248899237679765
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,127.463565066716
Europe & Central Asia,ECS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,594539063183.508
Europe & Central Asia,ECS,Net migration,SM.POP.NETM,6488515
Europe & Central Asia,ECS,Population growth (annual %),SP.POP.GROW,0.42333442101372
Europe & Central Asia,ECS,Population density (people per sq. km of land area),EN.POP.DNST,33.3652336405035
Europe & Central Asia (excluding high income),ECA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,75027754457.4238
Europe & Central Asia (excluding high income),ECA,Net migration,SM.POP.NETM,1602472
Europe & Central Asia (excluding high income),ECA,Population growth (annual %),SP.POP.GROW,0.559308713819178
Europe & Central Asia (excluding high income),ECA,Population density (people per sq. km of land area),EN.POP.DNST,18.3689761862638
Europe & Central Asia (IDA & IBRD countries),TEC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,100313532542.072
Europe & Central Asia (IDA & IBRD countries),TEC,Net migration,SM.POP.NETM,1512470
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,0.498126209586246
Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,19.9112975840902
European Union,EUU,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,498264000000
European Union,EUU,Net migration,SM.POP.NETM,4320989
European Union,EUU,Population growth (annual %),SP.POP.GROW,0.243013287300613
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,120.900763719307
Fragile and conflict affected situations,FCS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,-2918749
Fragile and conflict affected situations,FCS,Population growth (annual %),SP.POP.GROW,2.36795885510392
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,39.5358089823992
Heavily indebted poor countries (HIPC),HPC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,16744380102.3383
Heavily indebted poor countries (HIPC),HPC,Net migration,SM.POP.NETM,-2453870
Heavily indebted poor countries (HIPC),HPC,Population growth (annual %),SP.POP.GROW,2.75439457819195
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,44.0256333134631
High income,HIC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,1114869331658.14
High income,HIC,Net migration,SM.POP.NETM,14628870
High income,HIC,Population growth (annual %),SP.POP.GROW,0.557797778045227
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,32.9724362218284
IBRD only,IBD,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,414604339913.711
IBRD only,IBD,Net migration,SM.POP.NETM,-5886312
IBRD only,IBD,Population growth (annual %),SP.POP.GROW,0.937003693830235
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,68.3496202649355
IDA & IBRD total,IBT,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,454494415268.203
IDA & IBRD total,IBT,Net migration,SM.POP.NETM,-14456546
IDA & IBRD total,IBT,Population growth (annual %),SP.POP.GROW,1.26913013001877
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,68.0649395306656
IDA blend,IDB,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,9164816447.45587
IDA blend,IDB,Net migration,SM.POP.NETM,-1704262
IDA blend,IDB,Population growth (annual %),SP.POP.GROW,2.27654322961412
IDA blend,IDB,Population density (people per sq. km of land area),EN.POP.DNST,89.7716159021819
IDA only,IDX,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
IDA only,IDX,Net migration,SM.POP.NETM,-6865972
IDA only,IDX,Population growth (annual %),SP.POP.GROW,2.25253590259507
IDA only,IDX,Population density (people per sq. km of land area),EN.POP.DNST,59.8097543187827
IDA total,IDA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
IDA total,IDA,Net migration,SM.POP.NETM,-8570234
IDA total,IDA,Population growth (annual %),SP.POP.GROW,2.26048306445144
IDA total,IDA,Population density (people per sq. km of land area),EN.POP.DNST,67.2398217528405
Late-demographic dividend,LTE,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,304416030950.307
Late-demographic dividend,LTE,Net migration,SM.POP.NETM,-1098140
Late-demographic dividend,LTE,Population growth (annual %),SP.POP.GROW,0.603126295316841
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,51.1742416623798
Latin America & Caribbean,LCN,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,101816607684.191
Latin America & Caribbean,LCN,Net migration,SM.POP.NETM,-1671839
Latin America & Caribbean,LCN,Population growth (annual %),SP.POP.GROW,1.01523327595044
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,32.1436175388633
Latin America & Caribbean (excluding high income),LAC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,66803820282.0659
Latin America & Caribbean (excluding high income),LAC,Net migration,SM.POP.NETM,-1731412
Latin America & Caribbean (excluding high income),LAC,Population growth (annual %),SP.POP.GROW,1.04614375863949
Latin America & Caribbean (excluding high income),LAC,Population density (people per sq. km of land area),EN.POP.DNST,34.8930394098109
Latin America & the Caribbean (IDA & IBRD countries),TLA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,85025724945.1691
Latin America & the Caribbean (IDA & IBRD countries),TLA,Net migration,SM.POP.NETM,-1500234
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population growth (annual %),SP.POP.GROW,1.04979958157492
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,31.5391883818281
Least developed countries: UN classification,LDC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,23182863881.9807
Least developed countries: UN classification,LDC,Net migration,SM.POP.NETM,-5247506
Least developed countries: UN classification,LDC,Population growth (annual %),SP.POP.GROW,2.35841502742645
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,56.4373041479421
Low & middle income,LMY,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,410641415588.252
Low & middle income,LMY,Net migration,SM.POP.NETM,-14639694
Low & middle income,LMY,Population growth (annual %),SP.POP.GROW,1.27819936524214
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,70.2036196411007
Low income,LIC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Low income,LIC,Net migration,SM.POP.NETM,-3675622
Low income,LIC,Population growth (annual %),SP.POP.GROW,2.58062880958256
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,51.462697743714
Lower middle income,LMC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,112982351159.13
Lower middle income,LMC,Net migration,SM.POP.NETM,-10438795
Lower middle income,LMC,Population growth (annual %),SP.POP.GROW,1.41815789470165
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,150.867996522429
Middle East & North Africa,MEA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,112457480389.398
Middle East & North Africa,MEA,Net migration,SM.POP.NETM,-330734
Middle East & North Africa,MEA,Population growth (annual %),SP.POP.GROW,1.73659847818475
Middle East & North Africa,MEA,Population density (people per sq. km of land area),EN.POP.DNST,39.588698953559
Middle East & North Africa (excluding high income),MNA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,44212139136.4493
Middle East & North Africa (excluding high income),MNA,Net migration,SM.POP.NETM,-2416237
Middle East & North Africa (excluding high income),MNA,Population growth (annual %),SP.POP.GROW,1.65437831367737
Middle East & North Africa (excluding high income),MNA,Population density (people per sq. km of land area),EN.POP.DNST,43.9645773375444
Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,44031584213.233
Middle East & North Africa (IDA & IBRD countries),TMN,Net migration,SM.POP.NETM,-2383421
Middle East & North Africa (IDA & IBRD countries),TMN,Population growth (annual %),SP.POP.GROW,1.63869142875687
Middle East & North Africa (IDA & IBRD countries),TMN,Population density (people per sq. km of land area),EN.POP.DNST,43.4526983065479
Middle income,MIC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,396283057201.422
Middle income,MIC,Net migration,SM.POP.NETM,-10964072
Middle income,MIC,Population growth (annual %),SP.POP.GROW,1.1087452671632
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,73.7487102344079
North America,NAC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,272278000000
North America,NAC,Net migration,SM.POP.NETM,5600000
North America,NAC,Population growth (annual %),SP.POP.GROW,0.766346131500711
North America,NAC,Population density (people per sq. km of land area),EN.POP.DNST,19.8724313337472
Not classified,INX,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Not classified,INX,Net migration,SM.POP.NETM,..
Not classified,INX,Population growth (annual %),SP.POP.GROW,..
Not classified,INX,Population density (people per sq. km of land area),EN.POP.DNST,..
OECD members,OED,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,951079000000
OECD members,OED,Net migration,SM.POP.NETM,13232046
OECD members,OED,Population growth (annual %),SP.POP.GROW,0.619528874376456
OECD members,OED,Population density (people per sq. km of land area),EN.POP.DNST,37.7319586736147
Other small states,OSS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Other small states,OSS,Net migration,SM.POP.NETM,446398
Other small states,OSS,Population growth (annual %),SP.POP.GROW,2.02753519366929
Other small states,OSS,Population density (people per sq. km of land area),EN.POP.DNST,15.0707094138307
Pacific island small states,PSS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,2030665777.6751
Pacific island small states,PSS,Net migration,SM.POP.NETM,-56855
Pacific island small states,PSS,Population growth (annual %),SP.POP.GROW,1.26892365653288
Pacific island small states,PSS,Population density (people per sq. km of land area),EN.POP.DNST,37.6820560747664
Post-demographic dividend,PST,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,967146000000
Post-demographic dividend,PST,Net migration,SM.POP.NETM,12156364
Post-demographic dividend,PST,Population growth (annual %),SP.POP.GROW,0.416796639495814
Post-demographic dividend,PST,Population density (people per sq. km of land area),EN.POP.DNST,35.1841696394188
Pre-demographic dividend,PRE,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,18560372700.4505
Pre-demographic dividend,PRE,Net migration,SM.POP.NETM,-2004805
Pre-demographic dividend,PRE,Population growth (annual %),SP.POP.GROW,2.85540810845559
Pre-demographic dividend,PRE,Population density (people per sq. km of land area),EN.POP.DNST,50.8394291996861
Small states,SST,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,..
Small states,SST,Net migration,SM.POP.NETM,269888
Small states,SST,Population growth (annual %),SP.POP.GROW,1.70921284106149
Small states,SST,Population density (people per sq. km of land area),EN.POP.DNST,16.1241678462961
South Asia,SAS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,37902000000
South Asia,SAS,Net migration,SM.POP.NETM,-6962017
South Asia,SAS,Population growth (annual %),SP.POP.GROW,1.24520019663068
South Asia,SAS,Population density (people per sq. km of land area),EN.POP.DNST,374.798254919313
South Asia (IDA & IBRD),TSA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,37902000000
South Asia (IDA & IBRD),TSA,Net migration,SM.POP.NETM,-6962017
South Asia (IDA & IBRD),TSA,Population growth (annual %),SP.POP.GROW,1.24520019663068
South Asia (IDA & IBRD),TSA,Population density (people per sq. km of land area),EN.POP.DNST,374.798254919313
Sub-Saharan Africa,SSF,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,34409364414.1695
Sub-Saharan Africa,SSF,Net migration,SM.POP.NETM,-1724595
Sub-Saharan Africa,SSF,Population growth (annual %),SP.POP.GROW,2.6998290709235
Sub-Saharan Africa,SSF,Population density (people per sq. km of land area),EN.POP.DNST,49.9524380080421
Sub-Saharan Africa (excluding high income),SSA,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,33780799541.9929
Sub-Saharan Africa (excluding high income),SSA,Net migration,SM.POP.NETM,-1723595
Sub-Saharan Africa (excluding high income),SSA,Population growth (annual %),SP.POP.GROW,2.69996362642253
Sub-Saharan Africa (excluding high income),SSA,Population density (people per sq. km of land area),EN.POP.DNST,49.9490077652161
Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,34409364414.1695
Sub-Saharan Africa (IDA & IBRD countries),TSS,Net migration,SM.POP.NETM,-1724595
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population growth (annual %),SP.POP.GROW,2.6998290709235
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population density (people per sq. km of land area),EN.POP.DNST,49.9524380080421
Upper middle income,UMC,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,283069016656.825
Upper middle income,UMC,Net migration,SM.POP.NETM,-525277
Upper middle income,UMC,Population growth (annual %),SP.POP.GROW,0.754056384223816
Upper middle income,UMC,Population density (people per sq. km of land area),EN.POP.DNST,46.3877273211593
World,WLD,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,1525677407603.49
World,WLD,Net migration,SM.POP.NETM,0
World,WLD,Population growth (annual %),SP.POP.GROW,1.15799262263741
World,WLD,Population density (people per sq. km of land area),EN.POP.DNST,59.12905932924
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 03/21/2019,,,,
